====================================================================================================
GNN增強模型專屬排名 - Train/Val/Test Ratio: 0.05/0.15/0.8
====================================================================================================

說明：
- 只包含9個可插入GNN的模型的GNN增強變體
- Train/Val/Test 比例: 0.05/0.15/0.8
- 共 45 個競爭者：
  * 9個模型：excelformer, fttransformer, resnet, tabnet, tabtransformer, trompt, vime, scarf, subtab
  * 5種GNN插入階段：start, materialize, encoding, columnwise, decoding
  * 不包含原始模型（none階段）和參考模型（t2gformer, tabpfn, xgboost, catboost, lightgbm）
- 排名越小表示表現越好


====================================================================================================
分類: large_datasets+binclass+numerical (包含 6 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       trompt(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     25.33       54        
2       trompt(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       27.33       54        
3       resnet(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     36.00       54        
4       resnet(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       37.00       54        
5       trompt(ratio=0.05/0.15/0.8, gnn_stage=start)                          46.67       54        
6       vime(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                       48.67       54        
7       vime(ratio=0.05/0.15/0.8, gnn_stage=encoding)                         48.67       54        
8       resnet(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       49.33       54        
9       excelformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                50.17       54        
10      tabnet(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       53.83       54        
11      excelformer(ratio=0.05/0.15/0.8, gnn_stage=decoding)                  54.50       54        
12      trompt(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    57.17       54        
13      excelformer(ratio=0.05/0.15/0.8, gnn_stage=encoding)                  60.83       54        
14      vime(ratio=0.05/0.15/0.8, gnn_stage=materialize)                      61.17       54        
15      vime(ratio=0.05/0.15/0.8, gnn_stage=start)                            61.67       54        
16      resnet(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    61.67       54        
17      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=start)                   63.17       54        
18      resnet(ratio=0.05/0.15/0.8, gnn_stage=start)                          63.50       54        
19      vime(ratio=0.05/0.15/0.8, gnn_stage=decoding)                         63.67       54        
20      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=decoding)               65.67       54        
21      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=encoding)                66.83       54        
22      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)              67.00       54        
23      tabnet(ratio=0.05/0.15/0.8, gnn_stage=start)                          67.50       54        
24      tabnet(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    70.33       54        
25      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=materialize)             76.50       54        
26      excelformer(ratio=0.05/0.15/0.8, gnn_stage=start)                     79.50       54        
27      excelformer(ratio=0.05/0.15/0.8, gnn_stage=materialize)               80.00       54        
28      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=encoding)               84.50       54        
29      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=start)                  86.50       54        
30      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)             87.50       54        
31      subtab(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       89.00       54        
32      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=materialize)            89.17       54        
33      subtab(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       89.83       54        
34      subtab(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     90.50       54        
35      scarf(ratio=0.05/0.15/0.8, gnn_stage=decoding)                        92.50       54        
36      scarf(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                      92.67       54        
37      trompt(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       93.33       54        
38      scarf(ratio=0.05/0.15/0.8, gnn_stage=encoding)                        94.17       54        
39      scarf(ratio=0.05/0.15/0.8, gnn_stage=materialize)                     94.17       54        
40      subtab(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    96.50       54        
41      scarf(ratio=0.05/0.15/0.8, gnn_stage=start)                           96.67       54        
42      subtab(ratio=0.05/0.15/0.8, gnn_stage=start)                          96.83       54        
43      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=decoding)                105.17      54        
44      tabnet(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     112.67      54        
45      tabnet(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       113.00      54        

====================================================================================================
分類: large_datasets+multiclass+numerical (包含 3 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       trompt(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       32.67       27        
2       trompt(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     36.33       27        
3       resnet(ratio=0.05/0.15/0.8, gnn_stage=encoding)                       48.67       27        
4       excelformer(ratio=0.05/0.15/0.8, gnn_stage=encoding)                  48.67       27        
5       resnet(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                     49.67       27        
6       excelformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                53.00       27        
7       tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=encoding)               56.67       27        
8       tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)             56.67       27        
9       resnet(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       58.67       27        
10      vime(ratio=0.05/0.15/0.8, gnn_stage=encoding)                         59.33       27        
11      trompt(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    61.00       27        
12      vime(ratio=0.05/0.15/0.8, gnn_stage=columnwise)                       62.00       27        
13      trompt(ratio=0.05/0.15/0.8, gnn_stage=start)                          63.00       27        
14      excelformer(ratio=0.05/0.15/0.8, gnn_stage=start)                     70.00       27        
15      tabnet(ratio=0.05/0.15/0.8, gnn_stage=decoding)                       72.00       27        
16      resnet(ratio=0.05/0.15/0.8, gnn_stage=start)                          73.67       27        
17      excelformer(ratio=0.05/0.15/0.8, gnn_stage=materialize)               73.67       27        
18      fttransformer(ratio=0.05/0.15/0.8, gnn_stage=columnwise)              74.00       27        
19      resnet(ratio=0.05/0.15/0.8, gnn_stage=materialize)                    75.00       27        
20      tabtransformer(ratio=0.05/0.15/0.8, gnn_stage=materialize)            76.33       27        
